"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
"444",2022,"Lorient","Ligue 1","team",29,26.2,44.4,38,418,3420,38,35,20,55,32,3,3,69,4,569,1258,0.92,0.53,1.45,0.84,1.37,41.3,39,29.7,68.7,1.09,0.78,1.87,1.03,1.81,"https://fbref.com/en/squads/d2c87802/2021-2022/Lorient-Stats"
"445",2022,"Lyon","Ligue 1","team",30,25.6,58.4,38,418,3420,38,64,45,109,56,8,8,65,6,781,1756,1.68,1.18,2.87,1.47,2.66,66.9,60.7,48.3,109,1.76,1.27,3.03,1.6,2.87,"https://fbref.com/en/squads/d53c0b06/2021-2022/Lyon-Stats"
"446",2022,"M'Gladbach","Bundesliga","team",26,26,54,34,374,3060,34,54,38,92,49,5,7,67,1,527,1291,1.59,1.12,2.71,1.44,2.56,56.2,50.6,37.8,88.4,1.65,1.11,2.76,1.49,2.6,"https://fbref.com/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats"
"447",2022,"Mainz 05","Bundesliga","team",28,26.2,46.5,34,374,3060,34,49,36,85,45,4,4,62,4,445,1178,1.44,1.06,2.5,1.32,2.38,50.4,47.2,36.4,83.6,1.48,1.07,2.55,1.39,2.46,"https://fbref.com/en/squads/a224b06a/2021-2022/Mainz-05-Stats"
"448",2022,"Mallorca","La Liga","team",33,27.9,45.3,38,418,3420,38,33,23,56,27,6,7,114,7,575,1129,0.87,0.61,1.47,0.71,1.32,38.8,33.3,25.7,59,1.02,0.68,1.7,0.88,1.55,"https://fbref.com/en/squads/2aa12281/2021-2022/Mallorca-Stats"
"449",2022,"Manchester City","Premier League","team",26,27,67.9,38,418,3420,38,96,63,159,89,7,9,42,1,1145,2421,2.53,1.66,4.18,2.34,4,88.7,81.4,65.5,146.9,2.33,1.72,4.06,2.14,3.87,"https://fbref.com/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats"
"450",2022,"Manchester Utd","Premier League","team",29,27.2,52.7,38,418,3420,38,56,46,102,53,3,5,77,2,784,1568,1.47,1.21,2.68,1.39,2.61,55.8,51.9,42.5,94.3,1.47,1.12,2.59,1.36,2.48,"https://fbref.com/en/squads/19538871/2021-2022/Manchester-United-Stats"
"451",2022,"Marseille","Ligue 1","team",27,25,61.7,38,418,3420,38,61,40,101,51,10,10,61,3,762,1866,1.61,1.05,2.66,1.34,2.39,58.2,50.5,41.1,91.6,1.53,1.08,2.61,1.33,2.41,"https://fbref.com/en/squads/5725cc7b/2021-2022/Marseille-Stats"
"452",2022,"Metz","Ligue 1","team",36,25.9,42.9,38,418,3420,38,33,24,57,32,1,1,94,9,572,1015,0.87,0.63,1.5,0.84,1.47,29.2,28.4,21.5,49.9,0.77,0.57,1.33,0.75,1.31,"https://fbref.com/en/squads/f83960ae/2021-2022/Metz-Stats"
"453",2022,"Milan","Serie A","team",28,25.6,54,38,418,3420,38,66,39,105,61,5,8,76,3,806,1486,1.74,1.03,2.76,1.61,2.63,59.7,54.1,42.8,96.9,1.57,1.13,2.7,1.42,2.55,"https://fbref.com/en/squads/dc56fe14/2021-2022/Milan-Stats"
"454",2022,"Monaco","Ligue 1","team",27,24.4,54.1,38,418,3420,38,62,45,107,53,9,9,85,4,750,1871,1.63,1.18,2.82,1.39,2.58,59.3,52.3,44.1,96.3,1.56,1.16,2.72,1.38,2.54,"https://fbref.com/en/squads/fd6114db/2021-2022/Monaco-Stats"
"455",2022,"Montpellier","Ligue 1","team",26,25.8,48.2,38,418,3420,38,48,31,79,45,3,4,77,8,604,1282,1.26,0.82,2.08,1.18,2,42.7,39.6,28.6,68.2,1.12,0.75,1.88,1.04,1.79,"https://fbref.com/en/squads/281b0e73/2021-2022/Montpellier-Stats"
"456",2022,"Nantes","Ligue 1","team",26,26.1,43.9,38,418,3420,38,53,37,90,48,5,5,80,4,607,1330,1.39,0.97,2.37,1.26,2.24,45.5,41.6,34.7,76.3,1.2,0.91,2.11,1.1,2.01,"https://fbref.com/en/squads/d7a486cd/2021-2022/Nantes-Stats"
"457",2022,"Napoli","Serie A","team",27,27.9,58.3,38,418,3420,38,74,46,120,64,10,14,63,2,827,1665,1.95,1.21,3.16,1.68,2.89,57.8,46.6,37.1,83.7,1.52,0.98,2.5,1.23,2.2,"https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats"
"458",2022,"Newcastle Utd","Premier League","team",29,27.5,40.4,38,418,3420,38,41,23,64,38,3,3,81,2,544,923,1.08,0.61,1.68,1,1.61,38.1,35.9,25.8,61.7,1,0.68,1.68,0.94,1.62,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
"459",2022,"Nice","Ligue 1","team",27,25,51.5,38,418,3420,38,52,35,87,44,8,10,77,6,732,1474,1.37,0.92,2.29,1.16,2.08,55.6,48,39,86.9,1.46,1.03,2.49,1.26,2.29,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
"460",2022,"Norwich City","Premier League","team",28,26.2,42.9,38,418,3420,38,21,16,37,18,3,3,57,1,566,1031,0.55,0.42,0.97,0.47,0.89,32.3,30,24.3,54.3,0.85,0.64,1.49,0.79,1.43,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
"461",2022,"Osasuna","La Liga","team",29,27.7,46.9,38,418,3420,38,37,23,60,31,6,8,84,2,417,1328,0.97,0.61,1.58,0.82,1.42,36.7,30.7,22.9,53.6,0.96,0.6,1.57,0.81,1.41,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
"462",2022,"Paris S-G","Ligue 1","team",36,27.8,63,38,418,3420,38,88,65,153,81,7,8,79,4,877,2055,2.32,1.71,4.03,2.13,3.84,76.7,70.6,55.9,126.6,2.02,1.47,3.49,1.86,3.33,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
"463",2022,"RB Leipzig","Bundesliga","team",29,25.3,56.1,34,374,3060,34,72,53,125,64,8,9,49,0,542,1467,2.12,1.56,3.68,1.88,3.44,64.5,58.4,49.2,107.6,1.9,1.45,3.34,1.72,3.16,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
"464",2022,"Rayo Vallecano","La Liga","team",28,27.5,49.9,38,418,3420,38,38,28,66,34,4,4,101,3,697,1312,1,0.74,1.74,0.89,1.63,42.8,39.7,30.7,70.3,1.13,0.81,1.93,1.04,1.85,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
"465",2022,"Real Madrid","La Liga","team",31,27.7,59.9,38,418,3420,38,80,59,139,72,8,12,76,0,1029,2078,2.11,1.55,3.66,1.89,3.45,71.7,62.2,50.7,112.9,1.89,1.33,3.22,1.64,2.97,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
"466",2022,"Real Sociedad","La Liga","team",32,25.7,54.3,38,418,3420,38,40,22,62,31,9,10,77,4,667,1462,1.05,0.58,1.63,0.82,1.39,51.5,43.8,32.9,76.7,1.36,0.87,2.22,1.15,2.02,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
"467",2022,"Reims","Ligue 1","team",35,24,42.2,38,418,3420,38,42,27,69,38,4,6,68,7,614,1185,1.11,0.71,1.82,1,1.71,37.7,32.8,26,58.8,0.99,0.68,1.68,0.86,1.55,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
"468",2022,"Rennes","Ligue 1","team",28,25.3,55.9,38,418,3420,38,81,61,142,77,4,4,56,2,676,1737,2.13,1.61,3.74,2.03,3.63,62.8,59.6,47.1,106.7,1.65,1.24,2.89,1.57,2.81,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
"469",2022,"Roma","Serie A","team",29,26.4,51.4,38,418,3420,38,58,31,89,51,7,9,111,8,733,1587,1.53,0.82,2.34,1.34,2.16,65.1,58.1,46.3,104.4,1.71,1.22,2.93,1.53,2.75,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
"470",2022,"Saint-Étienne","Ligue 1","team",39,25.1,48.5,38,418,3420,38,41,25,66,36,5,5,81,5,685,1400,1.08,0.66,1.74,0.95,1.61,38.3,34.5,26.2,60.7,1.01,0.69,1.7,0.91,1.6,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
"471",2022,"Salernitana","Serie A","team",42,27.7,41.2,38,418,3420,38,32,19,51,28,4,5,94,5,528,1031,0.84,0.5,1.34,0.74,1.24,36.5,32.9,24.8,57.7,0.96,0.65,1.61,0.87,1.52,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
"472",2022,"Sampdoria","Serie A","team",34,29,46.1,38,418,3420,38,42,29,71,40,2,4,94,4,467,1187,1.11,0.76,1.87,1.05,1.82,36.7,33.4,26.2,59.6,0.97,0.69,1.66,0.88,1.57,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
"473",2022,"Sassuolo","Serie A","team",29,26.1,54.9,38,418,3420,38,60,39,99,53,7,7,92,4,815,1507,1.58,1.03,2.61,1.39,2.42,55.7,50.2,39,89.2,1.46,1.03,2.49,1.32,2.35,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
"474",2022,"Sevilla","La Liga","team",33,28.6,59.4,38,418,3420,38,51,40,91,49,2,3,97,4,625,1596,1.34,1.05,2.39,1.29,2.34,42.4,40,32.5,72.5,1.12,0.86,1.97,1.05,1.91,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
"475",2022,"Southampton","Premier League","team",25,25.7,47.7,38,418,3420,38,41,26,67,37,4,4,65,2,728,1326,1.08,0.68,1.76,0.97,1.66,44.8,41.6,32.5,74.1,1.18,0.85,2.03,1.1,1.95,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
"476",2022,"Spezia","Serie A","team",30,24.4,42.7,38,418,3420,38,38,25,63,35,3,5,88,4,511,999,1,0.66,1.66,0.92,1.58,40.1,36.2,27.9,64.1,1.05,0.73,1.79,0.95,1.69,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
"477",2022,"Strasbourg","Ligue 1","team",26,27,49.5,38,418,3420,38,56,40,96,50,6,8,72,3,573,1589,1.47,1.05,2.53,1.32,2.37,55.6,49.4,39.6,89,1.46,1.04,2.51,1.3,2.34,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
"478",2022,"Stuttgart","Bundesliga","team",34,24,50.7,34,374,3060,34,40,31,71,39,1,3,64,2,571,1269,1.18,0.91,2.09,1.15,2.06,43.7,41.4,33.1,74.5,1.29,0.97,2.26,1.22,2.19,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
"479",2022,"Torino","Serie A","team",31,25.2,53.3,38,418,3420,38,43,27,70,37,6,6,89,3,628,1320,1.13,0.71,1.84,0.97,1.68,48.7,44.1,36.3,80.4,1.28,0.96,2.24,1.16,2.12,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
"480",2022,"Tottenham","Premier League","team",25,26.5,51.8,38,418,3420,38,63,50,113,58,5,5,69,1,791,1459,1.66,1.32,2.97,1.53,2.84,61.2,57.3,47,104.4,1.61,1.24,2.85,1.51,2.75,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
"481",2022,"Troyes","Ligue 1","team",35,27.1,44.4,38,418,3420,38,35,23,58,29,6,7,75,6,598,1216,0.92,0.61,1.53,0.76,1.37,39.2,33.8,27,60.8,1.03,0.71,1.74,0.89,1.6,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
"482",2022,"Udinese","Serie A","team",29,26.2,42.7,38,418,3420,38,58,36,94,55,3,4,95,6,669,1226,1.53,0.95,2.47,1.45,2.39,51.3,48.2,36.6,84.8,1.35,0.96,2.31,1.27,2.23,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
"483",2022,"Union Berlin","Bundesliga","team",28,28.3,43.7,34,374,3060,34,50,33,83,45,5,5,62,1,429,1123,1.47,0.97,2.44,1.32,2.29,47,43.3,31.5,74.8,1.38,0.93,2.31,1.27,2.2,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
"484",2022,"Valencia","La Liga","team",34,24.8,43.6,38,418,3420,38,45,30,75,37,8,9,134,8,554,1202,1.18,0.79,1.97,0.97,1.76,39,32.2,25.4,57.6,1.03,0.67,1.69,0.85,1.52,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
"485",2022,"Venezia","Serie A","team",39,26.1,42.3,38,418,3420,38,34,23,57,31,3,5,110,9,540,1088,0.89,0.61,1.5,0.82,1.42,36.5,32.4,26.4,58.8,0.96,0.69,1.66,0.85,1.55,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
"486",2022,"Villarreal","La Liga","team",29,28,56.8,38,418,3420,38,62,51,113,57,5,6,81,1,790,1698,1.63,1.34,2.97,1.5,2.84,64.2,60,50.9,110.9,1.69,1.34,3.03,1.58,2.92,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
"487",2022,"Watford","Premier League","team",30,28.4,40.7,38,418,3420,38,33,26,59,32,1,2,63,3,557,1070,0.87,0.68,1.55,0.84,1.53,40,38.4,32.5,70.9,1.05,0.86,1.91,1.01,1.87,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
"488",2022,"West Ham","Premier League","team",25,28.2,47.9,38,418,3420,38,58,46,104,54,4,6,52,3,646,1449,1.53,1.21,2.74,1.42,2.63,51.4,46.8,37.4,84.2,1.35,0.99,2.34,1.23,2.22,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
"489",2022,"Wolfsburg","Bundesliga","team",30,26,50.5,34,374,3060,34,42,25,67,39,3,4,61,3,502,1220,1.24,0.74,1.97,1.15,1.88,47.7,44.9,33.8,78.7,1.4,1,2.4,1.32,2.31,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
"490",2022,"Wolves","Premier League","team",26,27.3,49.5,38,418,3420,38,35,22,57,34,1,1,62,2,723,1283,0.92,0.58,1.5,0.89,1.47,37.5,36.8,26.4,63.2,0.99,0.69,1.68,0.97,1.66,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
