"","index","Name","Position","Statistic","Value","percentile"
"63964",12010,"Ruben Aguilar","Full-Back","Succ_percent_Take",4.38,80
"63965",12011,"Rubén García","Full-Back","Succ_percent_Take",4.75,83
"63966",12012,"Rubén Peña","Full-Back","Succ_percent_Take",6.33,93
"63967",12013,"Ryan Fredericks","Full-Back","Succ_percent_Take",5.07,86
"63968",12014,"Saidy Janko","Full-Back","Succ_percent_Take",7.45,95
"63969",12015,"Sead Kolašinac","Full-Back","Succ_percent_Take",1.64,15
"63970",12016,"Séamus Coleman","Full-Back","Succ_percent_Take",2.46,44
"63971",12017,"Sébastien Corchia","Full-Back","Succ_percent_Take",3.13,62
"63972",12018,"Serge Aurier","Full-Back","Succ_percent_Take",3.15,63
"63973",12019,"Sergio Akieme","Full-Back","Succ_percent_Take",2.37,42
"63974",12020,"Sergio Escudero","Full-Back","Succ_percent_Take",1.84,21
"63975",12021,"Silvan Widmer","Full-Back","Succ_percent_Take",2.93,57
"63976",12022,"Souleyman Doumbia","Full-Back","Succ_percent_Take",1.75,18
"63977",12023,"Takehiro Tomiyasu","Full-Back","Succ_percent_Take",3.39,67
"63978",12024,"Tariq Lamptey","Full-Back","Succ_percent_Take",5.68,90
"63979",12025,"Theo Hernández","Full-Back","Succ_percent_Take",1.32,6
"63980",12026,"Thibault De Smet","Full-Back","Succ_percent_Take",2.05,31
"63981",12027,"Thierry Correia","Full-Back","Succ_percent_Take",1.9,23
"63982",12028,"Thomas Delaine","Full-Back","Succ_percent_Take",4.02,76
"63983",12029,"Thomas Foket","Full-Back","Succ_percent_Take",3.2,64
"63984",12030,"Thomas Meunier","Full-Back","Succ_percent_Take",6.15,92
"63985",12031,"Thomas Ouwejan","Full-Back","Succ_percent_Take",3.56,70
"63986",12032,"Timothy Castagne","Full-Back","Succ_percent_Take",1.37,7
"63987",12033,"Tommaso Augello","Full-Back","Succ_percent_Take",2,29
"63988",12034,"Toni Lato","Full-Back","Succ_percent_Take",7.79,96
"63989",12035,"Trent Alexander-Arnold","Full-Back","Succ_percent_Take",3.31,66
"63990",12036,"Tyrell Malacia","Full-Back","Succ_percent_Take",1.99,28
"63991",12037,"Tyrick Mitchell","Full-Back","Succ_percent_Take",2.08,33
"63992",12038,"Tyronne Ebuehi","Full-Back","Succ_percent_Take",2.83,56
"63993",12039,"Valentin Gendrey","Full-Back","Succ_percent_Take",1.4,8
"63994",12040,"Valentino Lazaro","Full-Back","Succ_percent_Take",4.05,77
"63995",12041,"Valery","Full-Back","Succ_percent_Take",3.98,76
"63996",12042,"Vanderson","Full-Back","Succ_percent_Take",1.89,23
"63997",12043,"Vincent Le Goff","Full-Back","Succ_percent_Take",1.23,6
"63998",12044,"Vitaliy Mykolenko","Full-Back","Succ_percent_Take",1.8,19
"63999",12045,"Vladimír Coufal","Full-Back","Succ_percent_Take",0.73,3
"64000",12046,"Wilfried Singo","Full-Back","Succ_percent_Take",3.43,68
"64001",12047,"Yan Couto","Full-Back","Succ_percent_Take",6.58,93
"64002",12048,"Yan Valery","Full-Back","Succ_percent_Take",2.21,36
"64003",12049,"Yasser Larouci","Full-Back","Succ_percent_Take",2.85,56
"64004",12050,"Youcef Atal","Full-Back","Succ_percent_Take",5.19,87
"64005",12051,"Youssouf Koné","Full-Back","Succ_percent_Take",4.96,85
"64006",12052,"Youssouf Sabaly","Full-Back","Succ_percent_Take",3.66,72
"64007",12053,"Yuri Berchiche","Full-Back","Succ_percent_Take",1.99,28
"64008",12054,"Zeki Çelik","Full-Back","Succ_percent_Take",2.75,53
"64009",12055,"Aaron Cresswell","Full-Back","Carries_Carries",31.58,43
"64010",12056,"Aaron Hickey","Full-Back","Carries_Carries",27.44,25
"64011",12057,"Aarón Martín","Full-Back","Carries_Carries",29.3,32
"64012",12058,"Aaron Wan-Bissaka","Full-Back","Carries_Carries",35.45,57
"64013",12059,"Abdoulaye Bamba","Full-Back","Carries_Carries",38.75,70
"64014",12060,"Abdu Conté","Full-Back","Carries_Carries",41.75,80
"64015",12061,"Achraf Hakimi","Full-Back","Carries_Carries",59.02,98
"64016",12062,"Adam Marušić","Full-Back","Carries_Carries",35.64,58
"64017",12063,"Adam Masina","Full-Back","Carries_Carries",32.63,47
"64018",12064,"Adam Smith","Full-Back","Carries_Carries",19.31,2
"64019",12065,"Adrien Truffert","Full-Back","Carries_Carries",49.33,93
"64020",12066,"Aihen Muñoz","Full-Back","Carries_Carries",31.7,44
"64021",12067,"Akim Zedadka","Full-Back","Carries_Carries",31.49,43
"64022",12068,"Alberto Moreno","Full-Back","Carries_Carries",33.39,51
"64023",12069,"Aleix Vidal","Full-Back","Carries_Carries",20.18,3
"64024",12070,"Alejandro Balde","Full-Back","Carries_Carries",46.86,91
"64025",12071,"Alejandro Pozo Pozo","Full-Back","Carries_Carries",31.72,44
"64026",12072,"Aleksa Terzić","Full-Back","Carries_Carries",54.41,97
"64027",12073,"Álex Centelles","Full-Back","Carries_Carries",30,37
"64028",12074,"Álex Moreno","Full-Back","Carries_Carries",35.69,58
"64029",12075,"Alex Sandro","Full-Back","Carries_Carries",37.69,67
"64030",12076,"Alex Telles","Full-Back","Carries_Carries",27.43,25
"64031",12077,"Alfonso Espino","Full-Back","Carries_Carries",23.12,11
"64032",12078,"Alfonso Pedraza","Full-Back","Carries_Carries",29.65,34
"64033",12079,"Alphonso Davies","Full-Back","Carries_Carries",53.94,97
"64034",12080,"Andoni Gorosabel","Full-Back","Carries_Carries",32.86,49
"64035",12081,"Andrea Cambiaso","Full-Back","Carries_Carries",40.56,78
"64036",12082,"Andreas Bruus","Full-Back","Carries_Carries",28.34,28
"64037",12083,"Andrew Robertson","Full-Back","Carries_Carries",43.24,84
"64038",12084,"Angeliño","Full-Back","Carries_Carries",28.49,29
"64039",12085,"Anthony Caci","Full-Back","Carries_Carries",29.47,33
"64040",12086,"Anthony Jung","Full-Back","Carries_Carries",29.03,31
"64041",12087,"Antonee Robinson","Full-Back","Carries_Carries",34.24,53
"64042",12088,"Antonino Gallo","Full-Back","Carries_Carries",25.93,22
"64043",12089,"Arkadiusz Reca","Full-Back","Carries_Carries",30.04,37
"64044",12090,"Ashley Young","Full-Back","Carries_Carries",31.05,42
"64045",12091,"Bartosz Bereszyński","Full-Back","Carries_Carries",24.72,17
"64046",12092,"Ben Chilwell","Full-Back","Carries_Carries",40.16,76
"64047",12093,"Ben Davies","Full-Back","Carries_Carries",35.34,56
"64048",12094,"Ben Johnson","Full-Back","Carries_Carries",29.76,34
"64049",12095,"Benjamin Henrichs","Full-Back","Carries_Carries",44.02,85
"64050",12096,"Benjamin Pavard","Full-Back","Carries_Carries",60.83,99
"64051",12097,"Benno Schmitz","Full-Back","Carries_Carries",28.79,30
"64052",12098,"Birger Meling","Full-Back","Carries_Carries",44.82,87
"64053",12099,"Borna Sosa","Full-Back","Carries_Carries",39.16,73
"64054",12100,"Brandon Soppy","Full-Back","Carries_Carries",31.37,42
"64055",12101,"Brian Oliván","Full-Back","Carries_Carries",22.89,10
"64056",12102,"Carlos","Full-Back","Carries_Carries",30.39,39
"64057",12103,"Carlos Clerc","Full-Back","Carries_Carries",27.84,26
"64058",12104,"Carmona","Full-Back","Carries_Carries",21.85,8
"64059",12105,"Cédric Brunner","Full-Back","Carries_Carries",24.02,14
"64060",12106,"César Azpilicueta","Full-Back","Carries_Carries",37.27,66
"64061",12107,"Charalambos Lykogiannis","Full-Back","Carries_Carries",36.77,63
"64062",12108,"Christian Günter","Full-Back","Carries_Carries",24.69,17
"64063",12109,"Christopher Lenz","Full-Back","Carries_Carries",31.81,45
"64064",12110,"Christopher Trimmel","Full-Back","Carries_Carries",22.28,8
"64065",12111,"Colin Dagba","Full-Back","Carries_Carries",39.8,75
"64066",12112,"Cristian Gamboa","Full-Back","Carries_Carries",20.47,5
"64067",12113,"Cristiano Biraghi","Full-Back","Carries_Carries",35.57,57
"64068",12114,"Damián Suárez","Full-Back","Carries_Carries",24.58,16
"64069",12115,"Dani Carvajal","Full-Back","Carries_Carries",41.96,82
"64070",12116,"Danilo","Full-Back","Carries_Carries",37.74,68
"64071",12117,"Danilo Soares","Full-Back","Carries_Carries",26.12,23
"64072",12118,"Danny da Costa","Full-Back","Carries_Carries",24.76,18
"64073",12119,"David Raum","Full-Back","Carries_Carries",39.05,72
"64074",12120,"Davide Calabria","Full-Back","Carries_Carries",37.35,66
"64075",12121,"Davide Faraoni","Full-Back","Carries_Carries",20.73,5
"64076",12122,"Davide Zappacosta","Full-Back","Carries_Carries",43.57,85
"64077",12123,"Deiver Machado","Full-Back","Carries_Carries",30.66,40
"64078",12124,"Dennis Appiah","Full-Back","Carries_Carries",42.11,83
"64079",12125,"Diego Rico","Full-Back","Carries_Carries",30.57,39
"64080",12126,"Dimitri Foulquier","Full-Back","Carries_Carries",29.47,33
"64081",12127,"Diogo Dalot","Full-Back","Carries_Carries",36.6,62
"64082",12128,"Djed Spence","Full-Back","Carries_Carries",42.09,82
"64083",12129,"Dodô","Full-Back","Carries_Carries",40.27,77
"64084",12130,"Domagoj Bradarić","Full-Back","Carries_Carries",27.42,25
"64085",12131,"Elseid Hysaj","Full-Back","Carries_Carries",35.21,55
"64086",12132,"Emerson","Full-Back","Carries_Carries",33.71,51
"64087",12133,"Emerson Palmieri","Full-Back","Carries_Carries",26.07,22
"64088",12134,"Enzo Ebosse","Full-Back","Carries_Carries",32.71,48
"64089",12135,"Fabiano Parisi","Full-Back","Carries_Carries",36.6,62
"64090",12136,"Fabien Centonze","Full-Back","Carries_Carries",41.5,80
"64091",12137,"Fabio Depaoli","Full-Back","Carries_Carries",17.86,1
"64092",12138,"Faitout Maouassa","Full-Back","Carries_Carries",26.71,24
"64093",12139,"Falaye Sacko","Full-Back","Carries_Carries",33.84,52
"64094",12140,"Faouzi Ghoulam","Full-Back","Carries_Carries",41.52,80
"64095",12141,"Ferland Mendy","Full-Back","Carries_Carries",39.63,74
"64096",12142,"Francisco Garcia","Full-Back","Carries_Carries",37.53,67
"64097",12143,"Frederic Guilbert","Full-Back","Carries_Carries",40.06,76
"64098",12144,"Gabriel Gudmundsson","Full-Back","Carries_Carries",38.92,72
"64099",12145,"Gedeon Kalulu","Full-Back","Carries_Carries",41.36,79
"64100",12146,"Giacomo Quagliata","Full-Back","Carries_Carries",25.53,20
"64101",12147,"Gideon Mensah","Full-Back","Carries_Carries",44.63,87
"64102",12148,"Giorgos Kyriakopoulos","Full-Back","Carries_Carries",37.61,67
"64103",12149,"Giovanni Di Lorenzo","Full-Back","Carries_Carries",49.75,93
"64104",12150,"Giovanni González","Full-Back","Carries_Carries",21.66,7
"64105",12151,"Giuseppe Pezzella","Full-Back","Carries_Carries",30.04,37
"64106",12152,"Gonzalo Montiel","Full-Back","Carries_Carries",33.43,51
"64107",12153,"Hamari Traoré","Full-Back","Carries_Carries",54.56,97
"64108",12154,"Hans Hateboer","Full-Back","Carries_Carries",25.64,21
"64109",12155,"Harry Toffolo","Full-Back","Carries_Carries",18.02,2
"64110",12156,"Helibelton Palacios","Full-Back","Carries_Carries",23.23,12
"64111",12157,"Henning Matriciani","Full-Back","Carries_Carries",22.35,9
"64112",12158,"Houboulang Mendes","Full-Back","Carries_Carries",20.35,5
"64113",12159,"Hugo Bueno","Full-Back","Carries_Carries",28.15,27
"64114",12160,"Hugo Mallo","Full-Back","Carries_Carries",36.63,63
"64115",12161,"Iago","Full-Back","Carries_Carries",20.33,4
"64116",12162,"Iglesias","Full-Back","Carries_Carries",22.79,9
"64117",12163,"Iñigo Lekue","Full-Back","Carries_Carries",36.42,62
"64118",12164,"Isaac Carcelen","Full-Back","Carries_Carries",19.54,3
"64119",12165,"Ismael Diallo","Full-Back","Carries_Carries",35.91,60
"64120",12166,"Ismail Jakobs","Full-Back","Carries_Carries",45.32,88
"64121",12167,"Issa Kaboré","Full-Back","Carries_Carries",45.5,88
"64122",12168,"Issiaga Sylla","Full-Back","Carries_Carries",44.2,86
"64123",12169,"Iván Balliu","Full-Back","Carries_Carries",30.81,41
"64124",12170,"Iyenoma Udogie","Full-Back","Carries_Carries",29.53,34
"64125",12171,"James Justin","Full-Back","Carries_Carries",29.98,36
"64126",12172,"Jaume Costa","Full-Back","Carries_Carries",25.71,21
"64127",12173,"Javi","Full-Back","Carries_Carries",38.26,69
"64128",12174,"Javi Galán","Full-Back","Carries_Carries",42.9,84
"64129",12175,"Jeremie Frimpong","Full-Back","Carries_Carries",30.18,38
"64130",12176,"Jeremy Toljan","Full-Back","Carries_Carries",30.27,38
"64131",12177,"Jesús Navas","Full-Back","Carries_Carries",40.48,77
"64132",12178,"Joakim Mæhle","Full-Back","Carries_Carries",40.63,78
"64133",12179,"João Cancelo","Full-Back","Carries_Carries",53.36,96
"64134",12180,"Joe Scally","Full-Back","Carries_Carries",27.69,26
"64135",12181,"Joël Veltman","Full-Back","Carries_Carries",40.25,76
"64136",12182,"Joel Ward","Full-Back","Carries_Carries",22.3,9
"64137",12183,"Jonas Hector","Full-Back","Carries_Carries",35.31,56
"64138",12184,"Jonathan Clauss","Full-Back","Carries_Carries",41.76,81
"64139",12185,"Jonjoe Kenny","Full-Back","Carries_Carries",28.34,28
"64140",12186,"Jonny Castro","Full-Back","Carries_Carries",35.61,57
"64141",12187,"Jordan Lotomba","Full-Back","Carries_Carries",41.77,81
"64142",12188,"Jordan Zemura","Full-Back","Carries_Carries",23.21,12
"64143",12189,"Jordi Alba","Full-Back","Carries_Carries",60.28,99
"64144",12190,"José Luis Gayà","Full-Back","Carries_Carries",35.14,55
"64145",12191,"Joseba Zaldúa","Full-Back","Carries_Carries",18.87,2
"64146",12192,"Josha Vagnoman","Full-Back","Carries_Carries",21.56,7
"64147",12193,"Josip Stanišić","Full-Back","Carries_Carries",66.17,100
"64148",12194,"Juan Bernat","Full-Back","Carries_Carries",50.42,94
"64149",12195,"Juan Cruz Armada","Full-Back","Carries_Carries",24.9,18
"64150",12196,"Juan Cuadrado","Full-Back","Carries_Carries",38.71,70
"64151",12197,"Juan Foyth","Full-Back","Carries_Carries",35.24,56
"64152",12198,"Juan Miranda","Full-Back","Carries_Carries",29.52,33
"64153",12199,"Julian Ryerson","Full-Back","Carries_Carries",38.86,71
"64154",12200,"Junior Firpo","Full-Back","Carries_Carries",25.28,19
"64155",12201,"Junior Sambia","Full-Back","Carries_Carries",32.71,48
"64156",12202,"Kelvin Amian","Full-Back","Carries_Carries",23.71,13
"64157",12203,"Kenny Lala","Full-Back","Carries_Carries",36.02,60
"64158",12204,"Kenny Tete","Full-Back","Carries_Carries",28.53,29
"64159",12205,"Kieran Tierney","Full-Back","Carries_Carries",39.76,75
"64160",12206,"Kieran Trippier","Full-Back","Carries_Carries",32.96,49
"64161",12207,"Kiko Femenía","Full-Back","Carries_Carries",38.49,70
"64162",12208,"Kiliann Sildillia","Full-Back","Carries_Carries",28.87,30
"64163",12209,"Kostas Stafylidis","Full-Back","Carries_Carries",20.88,6
"64164",12210,"Kostas Tsimikas","Full-Back","Carries_Carries",39.65,75
"64165",12211,"Kyle Walker","Full-Back","Carries_Carries",55.14,98
"64166",12212,"Kyle Walker-Peters","Full-Back","Carries_Carries",30.3,38
"64167",12213,"Leonardo Sernicola","Full-Back","Carries_Carries",23.6,13
"64168",12214,"Leonardo Spinazzola","Full-Back","Carries_Carries",36.31,61
"64169",12215,"Lorenzo De Silvestri","Full-Back","Carries_Carries",26.22,23
"64170",12216,"Lorenzo Venuti","Full-Back","Carries_Carries",40.54,78
"64171",12217,"Luca Pellegrini","Full-Back","Carries_Carries",38.78,71
"64172",12218,"Lucas Digne","Full-Back","Carries_Carries",34.36,53
"64173",12219,"Lucas Olaza","Full-Back","Carries_Carries",26.59,24
"64174",12220,"Luis Pérez","Full-Back","Carries_Carries",27.23,24
"64175",12221,"Lukas Kübler","Full-Back","Carries_Carries",25.68,21
"64176",12222,"Luke Ayling","Full-Back","Carries_Carries",28.53,29
"64177",12223,"Luke Shaw","Full-Back","Carries_Carries",44.7,87
"64178",12224,"Luke Thomas","Full-Back","Carries_Carries",29.8,35
"64179",12225,"Mads Pedersen","Full-Back","Carries_Carries",17.11,1
"64180",12226,"Mads Roerslev","Full-Back","Carries_Carries",15.09,0
"64181",12227,"Malo Gusto","Full-Back","Carries_Carries",68.09,100
"64182",12228,"Manuel Lazzari","Full-Back","Carries_Carries",34.64,54
"64183",12229,"Manuel Sánchez","Full-Back","Carries_Carries",31.64,44
"64184",12230,"Marc Cucurella","Full-Back","Carries_Carries",42.39,83
"64185",12231,"Marcel Halstenberg","Full-Back","Carries_Carries",43.21,84
"64186",12232,"Marcos Acuña","Full-Back","Carries_Carries",39.37,74
"64187",12233,"Marcos Alonso","Full-Back","Carries_Carries",60.04,99
"64188",12234,"Mário Rui","Full-Back","Carries_Carries",56.83,98
"64189",12235,"Marvin Plattenhardt","Full-Back","Carries_Carries",21.73,7
"64190",12236,"Massadio Haïdara","Full-Back","Carries_Carries",47.78,91
"64191",12237,"Mathías Olivera","Full-Back","Carries_Carries",52.31,95
"64192",12238,"Matt Targett","Full-Back","Carries_Carries",30,37
"64193",12239,"Matteo Darmian","Full-Back","Carries_Carries",37.94,68
"64194",12240,"Matteo Ruggeri","Full-Back","Carries_Carries",37.13,65
"64195",12241,"Mattia De Sciglio","Full-Back","Carries_Carries",29.47,33
"64196",12242,"Matty Cash","Full-Back","Carries_Carries",31.9,45
"64197",12243,"Maxime Busi","Full-Back","Carries_Carries",37.04,64
"64198",12244,"Maximilian Mittelstädt","Full-Back","Carries_Carries",28.69,30
"64199",12245,"Melvin Bard","Full-Back","Carries_Carries",41.03,79
"64200",12246,"Mërgim Vojvoda","Full-Back","Carries_Carries",37.06,64
"64201",12247,"Mickaël Alphonse","Full-Back","Carries_Carries",32.4,46
"64202",12248,"Miguel Gutiérrez","Full-Back","Carries_Carries",35.7,59
"64203",12249,"Mikkel Desler","Full-Back","Carries_Carries",48.12,92
"64204",12250,"Mitchel Bakker","Full-Back","Carries_Carries",30.94,41
"64205",12251,"Mitchell Weiser","Full-Back","Carries_Carries",32.82,48
"64206",12252,"Moussa Diarra","Full-Back","Carries_Carries",39.49,74
"64207",12253,"Nacho Vidal","Full-Back","Carries_Carries",22.83,10
"64208",12254,"Nahuel Molina","Full-Back","Carries_Carries",35.83,59
"64209",12255,"Nathan Patterson","Full-Back","Carries_Carries",25.02,18
"64210",12256,"Nathaniel Clyne","Full-Back","Carries_Carries",23.21,12
"64211",12257,"Neco Williams","Full-Back","Carries_Carries",28.02,27
"64212",12258,"Nélson Semedo","Full-Back","Carries_Carries",35.95,60
"64213",12259,"Neto Borges","Full-Back","Carries_Carries",38.45,69
"64214",12260,"Nicola Murru","Full-Back","Carries_Carries",23.07,10
"64215",12261,"Nicolas Cozza","Full-Back","Carries_Carries",31.5,43
"64216",12262,"Nicolás Tagliafico","Full-Back","Carries_Carries",46.37,89
"64217",12263,"Niko Gießelmann","Full-Back","Carries_Carries",23.86,14
"64218",12264,"Noah Fadiga","Full-Back","Carries_Carries",33.1,50
"64219",12265,"Nordi Mukiele","Full-Back","Carries_Carries",46.54,90
"64220",12266,"Noussair Mazraoui","Full-Back","Carries_Carries",48.7,93
"64221",12267,"Nuno Mendes","Full-Back","Carries_Carries",50.86,94
"64222",12268,"Nuno Tavares","Full-Back","Carries_Carries",46.96,91
"64223",12269,"Ola Aina","Full-Back","Carries_Carries",36.25,61
"64224",12270,"Oleksandr Zinchenko","Full-Back","Carries_Carries",53.65,96
"64225",12271,"Óscar de Marcos","Full-Back","Carries_Carries",36.37,61
"64226",12272,"Óscar Gil","Full-Back","Carries_Carries",21.43,6
"64227",12273,"Pablo Maffeo","Full-Back","Carries_Carries",24.73,17
"64228",12274,"Pasquale Mazzocchi","Full-Back","Carries_Carries",29.13,31
"64229",12275,"Paulo Otávio","Full-Back","Carries_Carries",32.81,48
"64230",12276,"Pavel Kadeřábek","Full-Back","Carries_Carries",23.11,11
"64231",12277,"Pedro Porro","Full-Back","Carries_Carries",34.59,54
"64232",12278,"Pervis Estupiñán","Full-Back","Carries_Carries",44.46,86
"64233",12279,"Petar Stojanović","Full-Back","Carries_Carries",38.79,71
"64234",12280,"Philipp Max","Full-Back","Carries_Carries",35.78,59
"64235",12281,"Pol Lirola","Full-Back","Carries_Carries",30.64,40
"64236",12282,"Quentin Bernard","Full-Back","Carries_Carries",46.29,89
"64237",12283,"Quentin Merlin","Full-Back","Carries_Carries",47.92,92
"64238",12284,"Ramy Bensebaini","Full-Back","Carries_Carries",32.04,45
"64239",12285,"Raphaël Guerreiro","Full-Back","Carries_Carries",44.39,86
"64240",12286,"Rasmus Nissen","Full-Back","Carries_Carries",24.59,16
"64241",12287,"Rayan Aït Nouri","Full-Back","Carries_Carries",33,50
"64242",12288,"Reece James","Full-Back","Carries_Carries",51.37,95
"64243",12289,"Reinildo Mandava","Full-Back","Carries_Carries",34.31,53
"64244",12290,"Renan Lodi","Full-Back","Carries_Carries",25.31,19
"64245",12291,"Rick Karsdorp","Full-Back","Carries_Carries",29.87,35
"64246",12292,"Rico Henry","Full-Back","Carries_Carries",19.87,3
"64247",12293,"Ridle Baku","Full-Back","Carries_Carries",38.05,68
"64248",12294,"Robert Gumny","Full-Back","Carries_Carries",16.78,1
"64249",12295,"Rogério","Full-Back","Carries_Carries",37.52,66
"64250",12296,"Romain Perraud","Full-Back","Carries_Carries",30.58,40
"64251",12297,"Ruben Aguilar","Full-Back","Carries_Carries",48.4,92
"64252",12298,"Rubén García","Full-Back","Carries_Carries",32.1,46
"64253",12299,"Rubén Peña","Full-Back","Carries_Carries",29.24,31
"64254",12300,"Ryan Fredericks","Full-Back","Carries_Carries",20.26,4
"64255",12301,"Saidy Janko","Full-Back","Carries_Carries",20.77,6
